"jobid" "mutator" "crossover" "repair" "generator" "D" "mu" "eps" "repl" "iters" "time_passed" "entropy" "iters_without_improvement" "repair_operations" "repair_success"
20133 "abf" "off" "off" "scorr" 10 200 0.2 3 20000 2 0 20000 20000 0
20134 "abf" "off" "off" "scorr" 10 200 0.2 4 20000 2 0 20000 20000 0
20135 "abf" "off" "off" "scorr" 10 200 0.2 5 20000 2 0 20000 20000 0
20136 "abf" "off" "off" "scorr" 10 200 0.2 6 20000 2 0 20000 20000 0
20137 "abf" "off" "off" "scorr" 10 200 0.2 7 20000 2 0 20000 20000 0
20138 "abf" "off" "off" "scorr" 10 200 0.2 8 20000 2 0 20000 20000 0
20139 "abf" "off" "off" "scorr" 10 200 0.2 9 20000 2 0 20000 20000 0
20140 "abf" "off" "off" "scorr" 10 200 0.2 10 20000 2 0 20000 20000 0
20141 "abf" "off" "off" "scorr" 10 200 0.5 1 20000 2 0 20000 20000 0
20142 "abf" "off" "off" "scorr" 10 200 0.5 2 20000 2 0 20000 20000 0
20143 "abf" "off" "off" "scorr" 10 200 0.5 3 20000 2 0 20000 20000 0
20144 "abf" "off" "off" "scorr" 10 200 0.5 4 20000 2 0 20000 20000 0
20145 "abf" "off" "off" "scorr" 10 200 0.5 5 20000 2 0 20000 20000 0
20146 "abf" "off" "off" "scorr" 10 200 0.5 6 20000 2 0 20000 20000 0
20147 "abf" "off" "off" "scorr" 10 200 0.5 7 20000 2 0 20000 20000 0
20148 "abf" "off" "off" "scorr" 10 200 0.5 8 20000 2 0 20000 20000 0
20149 "abf" "off" "off" "scorr" 10 200 0.5 9 20000 2 0 20000 20000 0
20150 "abf" "off" "off" "scorr" 10 200 0.5 10 20000 2 0 20000 20000 0
20151 "abf" "off" "off" "scorr" 10 200 0.9 1 20000 2 0 20000 20000 0
20152 "abf" "off" "off" "scorr" 10 200 0.9 2 20000 2 0 20000 20000 0
20153 "abf" "off" "off" "scorr" 10 200 0.9 3 20000 2 0 20000 20000 0
20154 "abf" "off" "off" "scorr" 10 200 0.9 4 20000 2 0 20000 20000 0
20155 "abf" "off" "off" "scorr" 10 200 0.9 5 20000 2 0 20000 20000 0
20156 "abf" "off" "off" "scorr" 10 200 0.9 6 20000 2 0 20000 20000 0
20157 "abf" "off" "off" "scorr" 10 200 0.9 7 20000 2 0 20000 20000 0
20158 "abf" "off" "off" "scorr" 10 200 0.9 8 20000 2 0 20000 20000 0
20159 "abf" "off" "off" "scorr" 10 200 0.9 9 20000 2 0 20000 20000 0
20160 "abf" "off" "off" "scorr" 10 200 0.9 10 20000 2 0 20000 20000 0
20161 "abf" "off" "off" "invscorr" 2 25 0.1 1 2500 4 36.6141186529191 2300 774 774
20162 "abf" "off" "off" "invscorr" 2 25 0.1 2 2500 4 36.6823050276507 2343 807 807
20163 "abf" "off" "off" "invscorr" 2 25 0.1 3 2500 4 36.582227310855 2305 892 892
20164 "abf" "off" "off" "invscorr" 2 25 0.1 4 2500 4 36.6511126017916 2343 920 920
20165 "abf" "off" "off" "invscorr" 2 25 0.1 5 2500 4 36.5845905435264 2347 729 729
20166 "abf" "off" "off" "invscorr" 2 25 0.1 6 2500 4 36.6604250007684 2348 807 807
20167 "abf" "off" "off" "invscorr" 2 25 0.1 7 2500 5 36.6183184264484 2332 853 853
20168 "abf" "off" "off" "invscorr" 2 25 0.1 8 2500 4 36.5685429139573 2299 829 829
20169 "abf" "off" "off" "invscorr" 2 25 0.1 9 2500 4 36.4706870797412 2324 779 779
20170 "abf" "off" "off" "invscorr" 2 25 0.1 10 2500 4 36.6249022883099 2335 883 883
20171 "abf" "off" "off" "invscorr" 2 25 0.2 1 2500 4 36.6062774903564 2353 909 909
20172 "abf" "off" "off" "invscorr" 2 25 0.2 2 2500 5 36.6442051468078 2319 878 878
20173 "abf" "off" "off" "invscorr" 2 25 0.2 3 2500 5 36.6024430212709 2319 813 813
20174 "abf" "off" "off" "invscorr" 2 25 0.2 4 2500 4 36.6509403774001 2324 820 820
20175 "abf" "off" "off" "invscorr" 2 25 0.2 5 2500 4 36.5992883984404 2364 861 861
20176 "abf" "off" "off" "invscorr" 2 25 0.2 6 2500 4 36.6443773711993 2336 859 859
20177 "abf" "off" "off" "invscorr" 2 25 0.2 7 2500 4 36.6290603505178 2351 986 986
20178 "abf" "off" "off" "invscorr" 2 25 0.2 8 2500 5 36.6272446653206 2314 825 825
20179 "abf" "off" "off" "invscorr" 2 25 0.2 9 2500 4 36.4971113289359 2332 789 789
20180 "abf" "off" "off" "invscorr" 2 25 0.2 10 2500 4 36.687073204315 2338 813 813
20181 "abf" "off" "off" "invscorr" 2 25 0.5 1 2500 4 36.6487493691202 2350 932 932
20182 "abf" "off" "off" "invscorr" 2 25 0.5 2 2500 4 36.6272446653207 2330 756 756
20183 "abf" "off" "off" "invscorr" 2 25 0.5 3 2500 4 36.6236032762874 2316 785 785
20184 "abf" "off" "off" "invscorr" 2 25 0.5 4 2500 4 36.622152895534 2329 741 741
20185 "abf" "off" "off" "invscorr" 2 25 0.5 5 2500 4 36.5953533232566 2318 894 894
20186 "abf" "off" "off" "invscorr" 2 25 0.5 6 2500 4 36.5040396395805 2340 916 916
20187 "abf" "off" "off" "invscorr" 2 25 0.5 7 2500 4 36.6037420332935 2299 737 737
20188 "abf" "off" "off" "invscorr" 2 25 0.5 8 2500 4 36.5588252849261 2343 959 959
20189 "abf" "off" "off" "invscorr" 2 25 0.5 9 2500 3 36.5962453195139 2326 781 781
20190 "abf" "off" "off" "invscorr" 2 25 0.5 10 2500 4 36.6219598154817 2326 761 761
20191 "abf" "off" "off" "invscorr" 2 25 0.9 1 2500 4 36.5098720368937 2346 901 901
20192 "abf" "off" "off" "invscorr" 2 25 0.9 2 2500 4 36.552516140049 2329 696 696
20193 "abf" "off" "off" "invscorr" 2 25 0.9 3 2500 4 36.6430992148375 2336 907 907
20194 "abf" "off" "off" "invscorr" 2 25 0.9 4 2500 4 36.677781660999 2334 683 683
20195 "abf" "off" "off" "invscorr" 2 25 0.9 5 2500 4 36.5588860661975 2330 790 790
20196 "abf" "off" "off" "invscorr" 2 25 0.9 6 2500 4 36.6768479534202 2344 933 933
20197 "abf" "off" "off" "invscorr" 2 25 0.9 7 2500 4 36.6205094347283 2319 734 734
20198 "abf" "off" "off" "invscorr" 2 25 0.9 8 2500 4 36.6363639842451 2332 837 837
20199 "abf" "off" "off" "invscorr" 2 25 0.9 9 2500 4 36.646933683923 2343 901 901
20200 "abf" "off" "off" "invscorr" 2 25 0.9 10 2500 5 36.6108425683296 2325 783 783
20201 "abf" "off" "off" "invscorr" 2 50 0.1 1 5000 15 36.6962854114202 4847 2472 2472
20202 "abf" "off" "off" "invscorr" 2 50 0.1 2 5000 14 36.7310557536456 4833 2611 2611
20203 "abf" "off" "off" "invscorr" 2 50 0.1 3 5000 17 36.6643718431026 4796 2320 2320
20204 "abf" "off" "off" "invscorr" 2 50 0.1 4 5000 14 36.725784505738 4796 2337 2337
20205 "abf" "off" "off" "invscorr" 2 50 0.1 5 5000 15 36.697211715214 4846 2395 2395
20206 "abf" "off" "off" "invscorr" 2 50 0.1 6 5000 16 36.7156142784327 4778 2441 2441
20207 "abf" "off" "off" "invscorr" 2 50 0.1 7 5000 13 36.6865667203286 4826 2196 2196
20208 "abf" "off" "off" "invscorr" 2 50 0.1 8 5000 15 36.6462753005903 4814 2407 2407
20209 "abf" "off" "off" "invscorr" 2 50 0.1 9 5000 15 36.661932939559 4788 2361 2361
20210 "abf" "off" "off" "invscorr" 2 50 0.1 10 5000 14 36.6834825483842 4812 2464 2464
20211 "abf" "off" "off" "invscorr" 2 50 0.2 1 5000 14 36.6709909980193 4808 2327 2327
20212 "abf" "off" "off" "invscorr" 2 50 0.2 2 5000 15 36.659150240213 4841 2372 2372
20213 "abf" "off" "off" "invscorr" 2 50 0.2 3 5000 16 36.7496604594005 4823 2596 2596
20214 "abf" "off" "off" "invscorr" 2 50 0.2 4 5000 16 36.7048970216489 4842 2242 2242
20215 "abf" "off" "off" "invscorr" 2 50 0.2 5 5000 17 36.664629441814 4824 2460 2460
20216 "abf" "off" "off" "invscorr" 2 50 0.2 6 5000 15 36.7328508088996 4822 2326 2326
20217 "abf" "off" "off" "invscorr" 2 50 0.2 7 5000 15 36.7039293956251 4801 2300 2300
20218 "abf" "off" "off" "invscorr" 2 50 0.2 8 5000 13 36.6630460108684 4804 2341 2341
20219 "abf" "off" "off" "invscorr" 2 50 0.2 9 5000 15 36.6717892314613 4786 2245 2245
20220 "abf" "off" "off" "invscorr" 2 50 0.2 10 5000 14 36.7196650723676 4831 2302 2302
20221 "abf" "off" "off" "invscorr" 2 50 0.5 1 5000 13 36.6841744135072 4777 2487 2487
20222 "abf" "off" "off" "invscorr" 2 50 0.5 2 5000 15 36.6932982815186 4811 2223 2223
20223 "abf" "off" "off" "invscorr" 2 50 0.5 3 5000 12 36.7091216362857 4807 2368 2368
20224 "abf" "off" "off" "invscorr" 2 50 0.5 4 5000 15 36.6540342799222 4789 2239 2239
20225 "abf" "off" "off" "invscorr" 2 50 0.5 5 5000 16 36.731996446599 4813 2221 2221
20226 "abf" "off" "off" "invscorr" 2 50 0.5 6 5000 15 36.7193589354387 4825 2325 2325
20227 "abf" "off" "off" "invscorr" 2 50 0.5 7 5000 16 36.6651720407951 4801 2363 2363
20228 "abf" "off" "off" "invscorr" 2 50 0.5 8 5000 14 36.7173267936624 4807 2326 2326
20229 "abf" "off" "off" "invscorr" 2 50 0.5 9 5000 16 36.6790735671099 4828 2566 2566
20230 "abf" "off" "off" "invscorr" 2 50 0.5 10 5000 14 36.6996507514737 4794 2306 2306
20231 "abf" "off" "off" "invscorr" 2 50 0.9 1 5000 14 36.6423684496184 4831 2385 2385
20232 "abf" "off" "off" "invscorr" 2 50 0.9 2 5000 14 36.7237152345701 4825 2309 2309
20233 "abf" "off" "off" "invscorr" 2 50 0.9 3 5000 14 36.6899068847157 4804 2239 2239
20234 "abf" "off" "off" "invscorr" 2 50 0.9 4 5000 14 36.6839889013408 4803 2299 2299
20235 "abf" "off" "off" "invscorr" 2 50 0.9 5 5000 13 36.7164459188272 4812 2503 2503
20236 "abf" "off" "off" "invscorr" 2 50 0.9 6 5000 14 36.6930030860472 4810 2415 2415
20237 "abf" "off" "off" "invscorr" 2 50 0.9 7 5000 12 36.702379288589 4810 2488 2488
20238 "abf" "off" "off" "invscorr" 2 50 0.9 8 5000 14 36.6621722342666 4790 2349 2349
20239 "abf" "off" "off" "invscorr" 2 50 0.9 9 5000 15 36.7326908396128 4805 2637 2637
20240 "abf" "off" "off" "invscorr" 2 50 0.9 10 5000 13 36.7254718651112 4785 2289 2289
20241 "abf" "off" "off" "invscorr" 2 100 0.1 1 10000 60 36.7419692074997 9811 7359 7359
20242 "abf" "off" "off" "invscorr" 2 100 0.1 2 10000 57 36.7298021139874 9790 7539 7539
20243 "abf" "off" "off" "invscorr" 2 100 0.1 3 10000 61 36.7366063492766 9799 7431 7429
20244 "abf" "off" "off" "invscorr" 2 100 0.1 4 10000 54 36.7259067887829 9775 7472 7471
20245 "abf" "off" "off" "invscorr" 2 100 0.1 5 10000 58 36.7319299887044 9804 7336 7336
20246 "abf" "off" "off" "invscorr" 2 100 0.1 6 10000 55 36.7386134633821 9803 7563 7562
20247 "abf" "off" "off" "invscorr" 2 100 0.1 7 10000 56 36.7215520729502 9815 7591 7591
20248 "abf" "off" "off" "invscorr" 2 100 0.1 8 10000 60 36.7254343685699 9793 7447 7447
20249 "abf" "off" "off" "invscorr" 2 100 0.1 9 10000 60 36.7254904173483 9788 7705 7704
20250 "abf" "off" "off" "invscorr" 2 100 0.1 10 10000 52 36.7347142882817 9827 7421 7418
20251 "abf" "off" "off" "invscorr" 2 100 0.2 1 10000 60 36.7270621936689 9778 7451 7451
20252 "abf" "off" "off" "invscorr" 2 100 0.2 2 10000 52 36.7282121037754 9796 7473 7473
20253 "abf" "off" "off" "invscorr" 2 100 0.2 3 10000 60 36.7204111686542 9746 7727 7726
20254 "abf" "off" "off" "invscorr" 2 100 0.2 4 10000 54 36.7322389425342 9780 7493 7493
20255 "abf" "off" "off" "invscorr" 2 100 0.2 5 10000 63 36.7208519508676 9771 7803 7801
20256 "abf" "off" "off" "invscorr" 2 100 0.2 6 10000 54 36.7290702230189 9803 7506 7506
20257 "abf" "off" "off" "invscorr" 2 100 0.2 7 10000 58 36.7210078819863 9799 7650 7649
20258 "abf" "off" "off" "invscorr" 2 100 0.2 8 10000 53 36.7466223241515 9825 7303 7301
20259 "abf" "off" "off" "invscorr" 2 100 0.2 9 10000 58 36.7309139297294 9802 7523 7522
20260 "abf" "off" "off" "invscorr" 2 100 0.2 10 10000 60 36.7337438650346 9809 7590 7590
20261 "abf" "off" "off" "invscorr" 2 100 0.5 1 10000 61 36.7253737971657 9787 7570 7570
20262 "abf" "off" "off" "invscorr" 2 100 0.5 2 10000 51 36.7265448439428 9771 7404 7403
20263 "abf" "off" "off" "invscorr" 2 100 0.5 3 10000 60 36.7309573353477 9774 7586 7586
20264 "abf" "off" "off" "invscorr" 2 100 0.5 4 10000 52 36.733128647138 9795 7481 7481
20265 "abf" "off" "off" "invscorr" 2 100 0.5 5 10000 59 36.7237310523797 9783 7661 7661
20266 "abf" "off" "off" "invscorr" 2 100 0.5 6 10000 55 36.7252717412258 9807 7656 7656
20267 "abf" "off" "off" "invscorr" 2 100 0.5 7 10000 58 36.7375935520328 9785 7346 7346
20268 "abf" "off" "off" "invscorr" 2 100 0.5 8 10000 55 36.7326268933781 9731 7615 7615
20269 "abf" "off" "off" "invscorr" 2 100 0.5 9 10000 57 36.7290992639711 9780 7429 7429
20270 "abf" "off" "off" "invscorr" 2 100 0.5 10 10000 62 36.7295317579145 9762 7602 7602
20271 "abf" "off" "off" "invscorr" 2 100 0.9 1 10000 52 36.7254358064324 9811 7524 7524
20272 "abf" "off" "off" "invscorr" 2 100 0.9 2 10000 48 36.7357950664393 9794 7554 7554
20273 "abf" "off" "off" "invscorr" 2 100 0.9 3 10000 45 36.7294848718876 9769 7566 7566
20274 "abf" "off" "off" "invscorr" 2 100 0.9 4 10000 52 36.7265962004965 9787 7477 7477
20275 "abf" "off" "off" "invscorr" 2 100 0.9 5 10000 53 36.7246795516002 9781 7551 7551
20276 "abf" "off" "off" "invscorr" 2 100 0.9 6 10000 55 36.7398132954597 9768 7478 7478
20277 "abf" "off" "off" "invscorr" 2 100 0.9 7 10000 58 36.7411419280231 9829 7451 7451
20278 "abf" "off" "off" "invscorr" 2 100 0.9 8 10000 59 36.7238634876331 9794 7493 7493
20279 "abf" "off" "off" "invscorr" 2 100 0.9 9 10000 54 36.7184940559201 9815 7720 7719
20280 "abf" "off" "off" "invscorr" 2 100 0.9 10 10000 48 36.7406473248526 9811 7398 7398
20281 "abf" "off" "off" "invscorr" 2 200 0.1 1 20000 2 0 20000 20000 0
20282 "abf" "off" "off" "invscorr" 2 200 0.1 2 20000 2 0 20000 20000 0
20283 "abf" "off" "off" "invscorr" 2 200 0.1 3 20000 2 0 20000 20000 0
20284 "abf" "off" "off" "invscorr" 2 200 0.1 4 20000 2 0 20000 20000 0
20285 "abf" "off" "off" "invscorr" 2 200 0.1 5 20000 2 0 20000 20000 0
20286 "abf" "off" "off" "invscorr" 2 200 0.1 6 20000 2 0 20000 20000 0
20287 "abf" "off" "off" "invscorr" 2 200 0.1 7 20000 2 0 20000 20000 0
20288 "abf" "off" "off" "invscorr" 2 200 0.1 8 20000 2 0 20000 20000 0
20289 "abf" "off" "off" "invscorr" 2 200 0.1 9 20000 2 0 20000 20000 0
20290 "abf" "off" "off" "invscorr" 2 200 0.1 10 20000 2 0 20000 20000 0
20291 "abf" "off" "off" "invscorr" 2 200 0.2 1 20000 2 0 20000 20000 0
20292 "abf" "off" "off" "invscorr" 2 200 0.2 2 20000 2 0 20000 20000 0
20293 "abf" "off" "off" "invscorr" 2 200 0.2 3 20000 2 0 20000 20000 0
20294 "abf" "off" "off" "invscorr" 2 200 0.2 4 20000 2 0 20000 20000 0
20295 "abf" "off" "off" "invscorr" 2 200 0.2 5 20000 2 0 20000 20000 0
20296 "abf" "off" "off" "invscorr" 2 200 0.2 6 20000 2 0 20000 20000 0
20297 "abf" "off" "off" "invscorr" 2 200 0.2 7 20000 2 0 20000 20000 0
20298 "abf" "off" "off" "invscorr" 2 200 0.2 8 20000 2 0 20000 20000 0
20299 "abf" "off" "off" "invscorr" 2 200 0.2 9 20000 2 0 20000 20000 0
20300 "abf" "off" "off" "invscorr" 2 200 0.2 10 20000 2 0 20000 20000 0
20301 "abf" "off" "off" "invscorr" 2 200 0.5 1 20000 2 0 20000 20000 0
20302 "abf" "off" "off" "invscorr" 2 200 0.5 2 20000 2 0 20000 20000 0
20303 "abf" "off" "off" "invscorr" 2 200 0.5 3 20000 2 0 20000 20000 0
20304 "abf" "off" "off" "invscorr" 2 200 0.5 4 20000 2 0 20000 20000 0
20305 "abf" "off" "off" "invscorr" 2 200 0.5 5 20000 3 0 20000 20000 0
20306 "abf" "off" "off" "invscorr" 2 200 0.5 6 20000 2 0 20000 20000 0
20307 "abf" "off" "off" "invscorr" 2 200 0.5 7 20000 2 0 20000 20000 0
20308 "abf" "off" "off" "invscorr" 2 200 0.5 8 20000 2 0 20000 20000 0
20309 "abf" "off" "off" "invscorr" 2 200 0.5 9 20000 2 0 20000 20000 0
20310 "abf" "off" "off" "invscorr" 2 200 0.5 10 20000 2 0 20000 20000 0
20311 "abf" "off" "off" "invscorr" 2 200 0.9 1 20000 2 0 20000 20000 0
20312 "abf" "off" "off" "invscorr" 2 200 0.9 2 20000 2 0 20000 20000 0
20313 "abf" "off" "off" "invscorr" 2 200 0.9 3 20000 3 0 20000 20000 0
20314 "abf" "off" "off" "invscorr" 2 200 0.9 4 20000 2 0 20000 20000 0
20315 "abf" "off" "off" "invscorr" 2 200 0.9 5 20000 2 0 20000 20000 0
20316 "abf" "off" "off" "invscorr" 2 200 0.9 6 20000 2 0 20000 20000 0
20317 "abf" "off" "off" "invscorr" 2 200 0.9 7 20000 2 0 20000 20000 0
20318 "abf" "off" "off" "invscorr" 2 200 0.9 8 20000 2 0 20000 20000 0
20319 "abf" "off" "off" "invscorr" 2 200 0.9 9 20000 2 0 20000 20000 0
20320 "abf" "off" "off" "invscorr" 2 200 0.9 10 20000 2 0 20000 20000 0
20321 "abf" "off" "off" "invscorr" 5 25 0.1 1 2500 3 35.9163006922726 2322 1031 1031
20322 "abf" "off" "off" "invscorr" 5 25 0.1 2 2500 4 36.0204547892528 2344 944 944
20323 "abf" "off" "off" "invscorr" 5 25 0.1 3 2500 4 35.8717809410316 2325 1024 1024
20324 "abf" "off" "off" "invscorr" 5 25 0.1 4 2500 4 35.9351379764823 2348 975 975
20325 "abf" "off" "off" "invscorr" 5 25 0.1 5 2500 5 36.0064976069566 2338 897 897
20326 "abf" "off" "off" "invscorr" 5 25 0.1 6 2500 4 35.9164229273233 2356 1005 1005
20327 "abf" "off" "off" "invscorr" 5 25 0.1 7 2500 4 35.8997871972528 2326 1062 1062
20328 "abf" "off" "off" "invscorr" 5 25 0.1 8 2500 4 36.0145109939107 2329 857 857
20329 "abf" "off" "off" "invscorr" 5 25 0.1 9 2500 4 35.9374242524593 2337 972 972
20330 "abf" "off" "off" "invscorr" 5 25 0.1 10 2500 4 35.9514081109464 2330 951 951
20331 "abf" "off" "off" "invscorr" 5 25 0.2 1 2500 4 36.1208769548315 2336 846 846
20332 "abf" "off" "off" "invscorr" 5 25 0.2 2 2500 4 36.140137283625 2313 801 801
20333 "abf" "off" "off" "invscorr" 5 25 0.2 3 2500 4 36.172243379785 2296 911 911
20334 "abf" "off" "off" "invscorr" 5 25 0.2 4 2500 4 36.2415625523273 2311 809 809
20335 "abf" "off" "off" "invscorr" 5 25 0.2 5 2500 4 36.2584019083093 2309 696 696
20336 "abf" "off" "off" "invscorr" 5 25 0.2 6 2500 4 36.2438146781326 2287 808 808
20337 "abf" "off" "off" "invscorr" 5 25 0.2 7 2500 4 36.2656846863759 2288 819 819
20338 "abf" "off" "off" "invscorr" 5 25 0.2 8 2500 4 36.1724047671547 2291 756 756
20339 "abf" "off" "off" "invscorr" 5 25 0.2 9 2500 4 36.1317694292488 2308 886 886
20340 "abf" "off" "off" "invscorr" 5 25 0.2 10 2500 4 36.1180239148259 2300 847 847
20341 "abf" "off" "off" "invscorr" 5 25 0.5 1 2500 4 36.24546897596 2295 909 909
20342 "abf" "off" "off" "invscorr" 5 25 0.5 2 2500 4 36.0647206791701 2305 865 865
20343 "abf" "off" "off" "invscorr" 5 25 0.5 3 2500 4 36.2840030746624 2281 937 937
20344 "abf" "off" "off" "invscorr" 5 25 0.5 4 2500 4 36.2376673019703 2299 855 855
20345 "abf" "off" "off" "invscorr" 5 25 0.5 5 2500 6 36.2787390804842 2290 721 721
20346 "abf" "off" "off" "invscorr" 5 25 0.5 6 2500 5 36.1907228191874 2305 877 877
20347 "abf" "off" "off" "invscorr" 5 25 0.5 7 2500 4 36.1665004152944 2292 985 985
20348 "abf" "off" "off" "invscorr" 5 25 0.5 8 2500 4 36.2600345320932 2303 883 883
20349 "abf" "off" "off" "invscorr" 5 25 0.5 9 2500 4 36.0797943392959 2291 971 971
20350 "abf" "off" "off" "invscorr" 5 25 0.5 10 2500 4 36.127873842638 2304 900 900
20351 "abf" "off" "off" "invscorr" 5 25 0.9 1 2500 4 36.3019480263609 2307 845 845
20352 "abf" "off" "off" "invscorr" 5 25 0.9 2 2500 4 36.2443413699461 2286 689 689
20353 "abf" "off" "off" "invscorr" 5 25 0.9 3 2500 4 36.4156684287327 2305 989 989
20354 "abf" "off" "off" "invscorr" 5 25 0.9 4 2500 4 36.1210066495187 2309 881 881
20355 "abf" "off" "off" "invscorr" 5 25 0.9 5 2500 4 36.2388340152121 2298 919 919
20356 "abf" "off" "off" "invscorr" 5 25 0.9 6 2500 4 36.3174372714339 2281 962 962
20357 "abf" "off" "off" "invscorr" 5 25 0.9 7 2500 4 36.167312997368 2290 852 852
20358 "abf" "off" "off" "invscorr" 5 25 0.9 8 2500 4 36.2693152383874 2321 1022 1022
20359 "abf" "off" "off" "invscorr" 5 25 0.9 9 2500 4 36.1312110447528 2301 1008 1008
20360 "abf" "off" "off" "invscorr" 5 25 0.9 10 2500 3 36.108936288584 2313 950 950
20361 "abf" "off" "off" "invscorr" 5 50 0.1 1 5000 15 35.8518964214973 4757 4067 4067
20362 "abf" "off" "off" "invscorr" 5 50 0.1 2 5000 16 35.8589987629228 4786 4024 4024
20363 "abf" "off" "off" "invscorr" 5 50 0.1 3 5000 13 35.9210820200367 4781 3862 3862
20364 "abf" "off" "off" "invscorr" 5 50 0.1 4 5000 12 35.8940700767469 4805 3995 3995
20365 "abf" "off" "off" "invscorr" 5 50 0.1 5 5000 15 35.9205635270802 4750 3918 3918
20366 "abf" "off" "off" "invscorr" 5 50 0.1 6 5000 14 35.9027979694161 4820 4039 4039
20367 "abf" "off" "off" "invscorr" 5 50 0.1 7 5000 14 35.9482617792005 4775 3913 3913
20368 "abf" "off" "off" "invscorr" 5 50 0.1 8 5000 12 35.8366394799796 4779 4069 4069
20369 "abf" "off" "off" "invscorr" 5 50 0.1 9 5000 14 35.9107733138058 4788 4006 4006
20370 "abf" "off" "off" "invscorr" 5 50 0.1 10 5000 12 35.836969164114 4788 4116 4116
20371 "abf" "off" "off" "invscorr" 5 50 0.2 1 5000 12 36.0587503250376 4734 3607 3607
20372 "abf" "off" "off" "invscorr" 5 50 0.2 2 5000 16 36.0367147561858 4759 3773 3773
20373 "abf" "off" "off" "invscorr" 5 50 0.2 3 5000 15 36.0774713538428 4750 3664 3664
20374 "abf" "off" "off" "invscorr" 5 50 0.2 4 5000 14 36.0530867217209 4740 3616 3616
20375 "abf" "off" "off" "invscorr" 5 50 0.2 5 5000 14 36.1001225720034 4764 3590 3590
20376 "abf" "off" "off" "invscorr" 5 50 0.2 6 5000 17 36.0485062015616 4768 3675 3675
20377 "abf" "off" "off" "invscorr" 5 50 0.2 7 5000 15 36.0395375414939 4758 3689 3689
20378 "abf" "off" "off" "invscorr" 5 50 0.2 8 5000 18 36.213116338967 4779 3398 3398
20379 "abf" "off" "off" "invscorr" 5 50 0.2 9 5000 14 36.2231915202572 4750 3334 3334
20380 "abf" "off" "off" "invscorr" 5 50 0.2 10 5000 14 36.1458173318237 4738 3417 3417
20381 "abf" "off" "off" "invscorr" 5 50 0.5 1 5000 16 36.2745408195853 4715 3244 3244
20382 "abf" "off" "off" "invscorr" 5 50 0.5 2 5000 15 36.0818578765944 4745 3647 3647
20383 "abf" "off" "off" "invscorr" 5 50 0.5 3 5000 14 36.2007045439126 4744 3481 3481
20384 "abf" "off" "off" "invscorr" 5 50 0.5 4 5000 14 36.1209894442221 4739 3597 3597
20385 "abf" "off" "off" "invscorr" 5 50 0.5 5 5000 16 36.0161702624371 4743 3803 3803
20386 "abf" "off" "off" "invscorr" 5 50 0.5 6 5000 18 36.0892333386574 4770 3599 3599
20387 "abf" "off" "off" "invscorr" 5 50 0.5 7 5000 16 36.1303493245753 4740 3536 3536
20388 "abf" "off" "off" "invscorr" 5 50 0.5 8 5000 17 36.0461423386506 4730 3680 3680
20389 "abf" "off" "off" "invscorr" 5 50 0.5 9 5000 15 36.016964631415 4752 3770 3770
20390 "abf" "off" "off" "invscorr" 5 50 0.5 10 5000 15 36.043263652734 4768 3595 3595
20391 "abf" "off" "off" "invscorr" 5 50 0.9 1 5000 16 36.021990459233 4752 3691 3691
20392 "abf" "off" "off" "invscorr" 5 50 0.9 2 5000 15 36.0269676099927 4770 3765 3765
20393 "abf" "off" "off" "invscorr" 5 50 0.9 3 5000 15 36.2054924260613 4763 3357 3357
20394 "abf" "off" "off" "invscorr" 5 50 0.9 4 5000 16 35.9381458763172 4748 3964 3964
20395 "abf" "off" "off" "invscorr" 5 50 0.9 5 5000 13 36.3301103120312 4734 3229 3229
20396 "abf" "off" "off" "invscorr" 5 50 0.9 6 5000 14 36.0062026965292 4732 3839 3839
20397 "abf" "off" "off" "invscorr" 5 50 0.9 7 5000 13 36.0765125675667 4767 3734 3734
20398 "abf" "off" "off" "invscorr" 5 50 0.9 8 5000 14 36.2077383418692 4759 3390 3390
20399 "abf" "off" "off" "invscorr" 5 50 0.9 9 5000 15 36.0620988947451 4754 3741 3741
20400 "abf" "off" "off" "invscorr" 5 50 0.9 10 5000 14 36.3318867986575 4700 3219 3219
20401 "abf" "off" "off" "invscorr" 5 100 0.1 1 10000 54 35.8671285918477 9717 9542 9542
20402 "abf" "off" "off" "invscorr" 5 100 0.1 2 10000 60 35.868986064188 9682 9397 9397
20403 "abf" "off" "off" "invscorr" 5 100 0.1 3 10000 56 35.8712411597107 9722 9511 9511
20404 "abf" "off" "off" "invscorr" 5 100 0.1 4 10000 58 35.8343877791265 9691 9561 9561
20405 "abf" "off" "off" "invscorr" 5 100 0.1 5 10000 57 35.8285488089647 9726 9515 9515
20406 "abf" "off" "off" "invscorr" 5 100 0.1 6 10000 55 35.8751351859806 9708 9518 9518
20407 "abf" "off" "off" "invscorr" 5 100 0.1 7 10000 53 35.8497237035526 9708 9453 9453
20408 "abf" "off" "off" "invscorr" 5 100 0.1 8 10000 55 35.8600241835274 9740 9529 9529
20409 "abf" "off" "off" "invscorr" 5 100 0.1 9 10000 60 35.8558854855062 9711 9577 9577
20410 "abf" "off" "off" "invscorr" 5 100 0.1 10 10000 56 35.892028596253 9670 9514 9514
